,Fixed_Acidity,Volatile_Acidity,Citric Acid,Sugar,Chlorides,Fixed_Sulfur_dioxide,Total_Sulfur_dioxide,Density,pH,Sulphates,Alcohol,Color,Quality,,,,,,,,
2851,6.8,0.41,0.3,8.8,0.045,28,131,0.9953,3.12,0.59,9.9,White,5,,,,,,,,
2852,6.8,0.31,0.19,3.5,0.086,30,130,0.993,2.83,0.44,9.6,White,5,,,,,,,,
2853,6.8,0.31,0.19,3.5,0.086,30,130,0.993,2.83,0.44,9.6,White,5,,,,,,,,
2854,6.8,0.73,0.2,6.6,0.054,25,65,0.99324,3.12,0.28,11.1,White,4,,,,,,,,
2855,6.8,0.33,0.31,7.4,0.045,34,143,0.99226,3.06,0.55,12.2,White,6,,,,,,,,
2856,6.8,0.33,0.31,7.4,0.045,34,143,0.99226,3.06,0.55,12.2,White,6,,,,,,,,
2857,6.8,0.37,0.67,1.5,0.175,16,98,0.99244,3.06,0.56,10.3,White,6,,,,,,,,
2858,6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,White,6,,,,,,,,
2859,6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,White,6,,,,,,,,
2860,6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,White,6,,,,,,,,
2861,6.8,0.14,0.35,1.5,0.047,40,117,0.99111,3.07,0.72,11.1,White,6,,,,,,,,
2862,6.8,0.14,0.35,1.5,0.047,40,117,0.99111,3.07,0.72,11.1,White,6,,,,,,,,
2863,6.8,0.22,0.32,5.9,0.054,40,152,0.9938,3.2,0.57,10.8,White,6,,,,,,,,
2864,6.8,0.27,0.22,17.8,0.034,16,116,0.9989,3.07,0.53,9.2,White,5,,,,,,,,
2865,6.8,0.27,0.22,17.8,0.034,16,116,0.9989,3.07,0.53,9.2,White,5,,,,,,,,
2866,6.8,0.16,0.36,1.3,0.034,32,98,0.99058,3.02,0.58,11.3,White,6,,,,,,,,
2867,6.8,0.3,0.27,11.6,0.028,22,97,0.99314,2.96,0.38,11.7,White,6,,,,,,,,
2868,6.8,0.3,0.27,11.6,0.028,22,97,0.99314,2.96,0.38,11.7,White,6,,,,,,,,
2869,6.8,0.16,0.36,1.3,0.034,32,98,0.99058,3.02,0.58,11.3,White,6,,,,,,,,
2870,6.8,0.27,0.24,4.6,0.098,36,127,0.99412,3.15,0.49,9.6,White,6,,,,,,,,
2871,6.8,0.3,0.26,20.3,0.037,45,150,0.99727,3.04,0.38,12.3,White,6,,,,,,,,
2872,6.8,0.29,0.32,1.8,0.032,18,130,0.99095,3.05,0.62,11.2,White,6,,,,,,,,
2873,6.8,0.27,0.28,7.8,0.038,26,89,0.9915,3.24,0.34,12.5,White,6,,,,,,,,
2874,6.8,0.18,0.35,5.4,0.054,53,143,0.99287,3.1,0.54,11,White,7,,,,,,,,
2875,6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,White,6,,,,,,,,
2876,6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,White,6,,,,,,,,
2877,6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,White,6,,,,,,,,
2878,6.8,0.26,0.29,11.9,0.052,54,160,0.99546,3.03,0.58,10.4,White,6,,,,,,,,
2879,6.8,0.18,0.35,5.4,0.054,53,143,0.99287,3.1,0.54,11,White,7,,,,,,,,
2880,6.8,0.34,0.27,5.2,0.06,14,169,0.99252,3.27,0.57,11.6,White,6,,,,,,,,
2881,6.8,0.24,0.33,3.2,0.049,68,161,0.99324,3.1,0.69,10.2,White,6,,,,,,,,
2882,6.8,0.26,0.26,2,0.019,23.5,72,0.99041,3.16,0.47,11.8,White,6,,,,,,,,
2883,6.8,0.24,0.29,2,0.044,15,96,0.99232,3.23,0.64,10.4,White,8,,,,,,,,
2884,6.8,0.43,0.26,5.2,0.043,40,176,0.99116,3.17,0.41,12.3,White,6,,,,,,,,
2885,6.8,0.31,0.25,10.5,0.043,30,165,0.9972,3.36,0.55,10.55,White,6,,,,,,,,
2886,6.8,0.23,0.39,16.1,0.053,71,194,0.9988,3.18,0.64,10.2,White,6,,,,,,,,
2887,6.8,0.2,0.25,6.2,0.052,22,106,0.9935,3.09,0.54,10.8,White,5,,,,,,,,
2888,6.8,0.33,0.3,2.1,0.047,35,147,0.9886,3.24,0.56,13.4,White,6,,,,,,,,
2889,6.8,0.4,0.29,2.8,0.044,27,97,0.9904,3.12,0.42,11.2,White,6,,,,,,,,
2890,6.8,0.17,0.17,5.1,0.049,26,82,0.993,3,0.38,9.8,White,6,,,,,,,,
2891,6.8,0.17,0.17,5.1,0.049,26,82,0.993,3,0.38,9.8,White,6,,,,,,,,
2892,6.8,0.23,0.33,1.9,0.047,20,101,0.9914,3.1,0.46,11.1,White,6,,,,,,,,
2893,6.8,0.45,0.3,11.8,0.094,23,97,0.997,3.09,0.44,9.6,White,5,,,,,,,,
2894,6.8,0.32,0.23,3.3,0.026,31,99,0.9896,3.1,0.4,12.4,White,6,,,,,,,,
2895,6.8,0.38,0.29,9.9,0.037,40,146,0.99326,3.11,0.37,11.5,White,6,,,,,,,,
2896,6.8,0.29,0.22,3.4,0.035,40,122,0.99024,3.09,0.47,12.3,White,6,,,,,,,,
2897,6.8,0.63,0.04,1.3,0.058,25,133,0.99271,3.17,0.39,10.2,White,4,,,,,,,,
2898,6.8,0.32,0.33,0.7,0.027,15,66,0.9899,3.11,0.31,11.8,White,6,,,,,,,,
2899,6.8,0.63,0.04,1.3,0.058,25,133,0.99271,3.17,0.39,10.2,White,4,,,,,,,,
2900,6.8,0.3,0.33,12.8,0.041,60,168,0.99659,3.1,0.56,9.8,White,5,,,,,,,,
2901,6.8,0.3,0.33,12.8,0.041,60,168,0.99659,3.1,0.56,9.8,White,5,,,,,,,,
2902,6.8,0.32,0.43,1.6,0.05,4,65,0.99346,3.27,0.47,10.7,White,5,,,,,,,,
2903,6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,White,6,,,,,,,,
2904,6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,White,6,,,,,,,,
2905,6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,White,6,,,,,,,,
2906,6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,White,6,,,,,,,,
2907,6.8,0.23,0.48,1.5,0.036,35,165,0.99162,3.18,0.45,11.3,White,6,,,,,,,,
2908,6.8,0.34,0.36,8.9,0.029,44,128,0.99318,3.28,0.35,11.95,White,7,,,,,,,,
2909,6.8,0.22,0.36,1.2,0.052,38,127,0.9933,3.04,0.54,9.2,White,5,,,,,,,,
2910,6.9,0.4,0.14,2.4,0.085,21,40,0.9968,3.43,0.63,9.7,Red,6,,,,,,,,
2911,6.9,0.685,0,2.5,0.105,22,37,0.9966,3.46,0.57,10.6,Red,6,,,,,,,,
2912,6.9,0.605,0.12,10.7,0.073,40,83,0.9993,3.45,0.52,9.4,Red,6,,,,,,,,
2913,6.9,0.55,0.15,2.2,0.076,19,40,0.9961,3.41,0.59,10.1,Red,5,,,,,,,,
2914,6.9,0.49,0.1,2.3,0.074,12,30,0.9959,3.42,0.58,10.2,Red,6,,,,,,,,
2915,6.9,0.5,0.04,1.5,0.085,19,49,0.9958,3.35,0.78,9.5,Red,5,,,,,,,,
2916,6.9,1.09,0.06,2.1,0.061,12,31,0.9948,3.51,0.43,11.4,Red,4,,,,,,,,
2917,6.9,0.52,0.25,2.6,0.081,10,37,0.99685,3.46,0.5,11,Red,5,,,,,,,,
2918,6.9,0.52,0.25,2.6,0.081,10,37,0.99685,3.46,0.5,11,Red,5,,,,,,,,
2919,6.9,0.54,0.04,3,0.077,7,27,0.9987,3.69,0.91,9.4,Red,6,,,,,,,,
2920,6.9,0.54,0.04,3,0.077,7,27,0.9987,3.69,0.91,9.4,Red,6,,,,,,,,
2921,6.9,0.36,0.25,2.4,0.098,5,16,0.9964,3.41,0.6,10.1,Red,6,,,,,,,,
2922,6.9,0.67,0.06,2.1,0.08,8,33,0.99845,3.68,0.71,9.6,Red,5,,,,,,,,
2923,6.9,0.765,0.02,2.3,0.063,35,63,0.9975,3.57,0.78,9.9,Red,5,,,,,,,,
2924,6.9,0.4,0.24,2.5,0.083,30,45,0.9959,3.26,0.58,10,Red,5,,,,,,,,
2925,6.9,0.765,0.18,2.4,0.243,5.5,48,0.99612,3.4,0.6,10.3,Red,6,,,,,,,,
2926,6.9,0.635,0.17,2.4,0.241,6,18,0.9961,3.4,0.59,10.3,Red,6,,,,,,,,
2927,6.9,0.39,0.24,2.1,0.102,4,7,0.99462,3.44,0.58,11.4,Red,4,,,,,,,,
2928,6.9,0.51,0.23,2,0.072,13,22,0.99438,3.4,0.84,11.2,Red,6,,,,,,,,
2929,6.9,0.56,0.03,1.5,0.086,36,46,0.99522,3.53,0.57,10.6,Red,5,,,,,,,,
2930,6.9,0.49,0.19,1.7,0.079,13,26,0.99547,3.38,0.64,9.8,Red,6,,,,,,,,
2931,6.9,0.44,0,1.4,0.07,32,38,0.99438,3.32,0.58,11.4,Red,6,,,,,,,,
2932,6.9,0.45,0.11,2.4,0.043,6,12,0.99354,3.3,0.65,11.4,Red,6,,,,,,,,
2933,6.9,0.41,0.33,2.2,0.081,22,36,0.9949,3.41,0.75,11.1,Red,6,,,,,,,,
2934,6.9,0.41,0.31,2,0.079,21,51,0.99668,3.47,0.55,9.5,Red,6,,,,,,,,
2935,6.9,0.57,0,2.8,0.081,21,41,0.99518,3.41,0.52,10.8,Red,5,,,,,,,,
2936,6.9,0.54,0.3,2.2,0.088,9,105,0.99725,3.25,1.18,10.5,Red,6,,,,,,,,
2937,6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,Red,5,,,,,,,,
2938,6.9,0.58,0.2,1.75,0.058,8,22,0.99322,3.38,0.49,11.7,Red,5,,,,,,,,
2939,6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,Red,5,,,,,,,,
2940,6.9,0.58,0.01,1.9,0.08,40,54,0.99683,3.4,0.73,9.7,Red,5,,,,,,,,
2941,6.9,0.63,0.01,2.4,0.076,14,39,0.99522,3.34,0.53,10.8,Red,6,,,,,,,,
2942,6.9,0.74,0.03,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,Red,6,,,,,,,,
2943,6.9,0.74,0.03,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,Red,6,,,,,,,,
2944,6.9,0.84,0.21,4.1,0.074,16,65,0.99842,3.53,0.72,9.233333333,Red,6,,,,,,,,
2945,6.9,0.84,0.21,4.1,0.074,16,65,0.99842,3.53,0.72,9.25,Red,6,,,,,,,,
2946,6.9,0.48,0.2,1.9,0.082,9,23,0.99585,3.39,0.43,9.05,Red,4,,,,,,,,
2947,6.9,0.63,0.33,6.7,0.235,66,115,0.99787,3.22,0.56,9.5,Red,5,,,,,,,,
2948,6.9,0.24,0.35,1,0.052,35,146,0.993,3.45,0.44,10,White,6,,,,,,,,
2949,6.9,0.19,0.35,5,0.067,32,150,0.995,3.36,0.48,9.8,White,5,,,,,,,,
2950,6.9,0.25,0.35,1.3,0.039,29,191,0.9908,3.13,0.52,11,White,6,,,,,,,,
2951,6.9,0.24,0.33,1.7,0.035,47,136,0.99,3.26,0.4,12.6,White,7,,,,,,,,
2952,6.9,0.21,0.33,1.8,0.034,48,136,0.9899,3.25,0.41,12.6,White,7,,,,,,,,
2953,6.9,0.33,0.28,1.3,0.051,37,187,0.9927,3.27,0.6,10.3,White,5,,,,,,,,
2954,6.9,0.19,0.28,5,0.058,14,146,0.9952,3.29,0.36,9.1,White,6,,,,,,,,
2955,6.9,0.25,0.3,4.1,0.054,23,116,0.994,2.99,0.38,9.4,White,6,,,,,,,,
2956,6.9,0.25,0.3,4.1,0.054,23,116,0.994,2.99,0.38,9.4,White,6,,,,,,,,
2957,6.9,0.23,0.4,7.5,0.04,50,151,0.9927,3.11,0.27,11.4,White,6,,,,,,,,
2958,6.9,0.27,0.4,14,0.05,64,227,0.9979,3.18,0.58,9.6,White,6,,,,,,,,
2959,6.9,0.54,0.32,13.2,0.05,53,236,0.9973,3.2,0.5,9.6,White,5,,,,,,,,
2960,6.9,0.4,0.56,11.2,0.043,40,142,0.9975,3.14,0.46,8.7,White,5,,,,,,,,
2961,6.9,0.4,0.56,11.2,0.043,40,142,0.9975,3.14,0.46,8.7,White,5,,,,,,,,
2962,6.9,0.115,0.35,5.4,0.048,36,108,0.9939,3.32,0.42,10.2,White,6,,,,,,,,
2963,6.9,0.29,0.4,19.45,0.043,36,156,0.9996,2.93,0.47,8.9,White,5,,,,,,,,
2964,6.9,0.28,0.4,8.2,0.036,15,95,0.9944,3.17,0.33,10.2,White,5,,,,,,,,
2965,6.9,0.29,0.4,19.45,0.043,36,156,0.9996,2.93,0.47,8.9,White,5,,,,,,,,
2966,6.9,0.32,0.26,8.3,0.053,32,180,0.9965,3.25,0.51,9.2,White,6,,,,,,,,
2967,6.9,0.32,0.26,8.3,0.053,32,180,0.9965,3.25,0.51,9.2,White,6,,,,,,,,
2968,6.9,0.24,0.34,4.7,0.04,43,161,0.9935,3.2,0.59,10.6,White,6,,,,,,,,
2969,6.9,0.33,0.21,1,0.053,39,148,0.9927,3.12,0.45,9.4,White,6,,,,,,,,
2970,6.9,0.33,0.21,1,0.053,39,148,0.9927,3.12,0.45,9.4,White,6,,,,,,,,
2971,6.9,0.49,0.24,1.2,0.049,13,125,0.9932,3.17,0.51,9.4,White,5,,,,,,,,
2972,6.9,0.23,0.38,8.3,0.047,47,162,0.9954,3.34,0.52,10.5,White,7,,,,,,,,
2973,6.9,0.2,0.37,6.2,0.027,24,97,0.992,3.38,0.49,12.2,White,7,,,,,,,,
2974,6.9,0.24,0.36,20.8,0.031,40,139,0.9975,3.2,0.33,11,White,6,,,,,,,,
2975,6.9,0.25,0.4,1.3,0.038,22,101,0.9901,3.03,0.39,11.4,White,6,,,,,,,,
2976,6.9,0.28,0.27,2.1,0.036,42,121,0.9926,3.42,0.49,10.8,White,7,,,,,,,,
2977,6.9,0.41,0.33,10.1,0.043,28,152,0.9968,3.2,0.52,9.4,White,5,,,,,,,,
2978,6.9,0.41,0.33,10.1,0.043,28,152,0.9968,3.2,0.52,9.4,White,5,,,,,,,,
2979,6.9,0.19,0.4,1.4,0.036,14,55,0.9909,3.08,0.68,11.5,White,7,,,,,,,,
2980,6.9,0.24,0.33,4.8,0.04,16,131,0.9936,3.26,0.64,10.7,White,6,,,,,,,,
2981,6.9,0.2,0.34,1.9,0.043,25,136,0.9935,3.31,0.6,10.1,White,4,,,,,,,,
2982,6.9,0.31,0.34,1.6,0.032,23,128,0.9917,3.37,0.47,11.7,White,6,,,,,,,,
2983,6.9,0.38,0.25,9.8,0.04,28,191,0.9971,3.28,0.61,9.2,White,5,,,,,,,,
2984,6.9,0.38,0.25,9.8,0.04,28,191,0.9971,3.28,0.61,9.2,White,5,,,,,,,,
2985,6.9,0.39,0.4,4.6,0.022,5,19,0.9915,3.31,0.37,12.6,White,3,,,,,,,,
2986,6.9,0.18,0.38,8.1,0.049,44,176,0.9958,3.3,0.54,9.8,White,6,,,,,,,,
2987,6.9,0.2,0.5,10,0.036,78,167,0.9964,3.15,0.55,10.2,White,6,,,,,,,,
2988,6.9,0.18,0.38,8.1,0.049,44,176,0.9958,3.3,0.54,9.8,White,6,,,,,,,,
2989,6.9,0.22,0.37,15,0.053,59,178,0.9992,3.37,0.82,9.5,White,7,,,,,,,,
2990,6.9,0.22,0.37,15,0.053,59,178,0.9992,3.37,0.82,9.5,White,7,,,,,,,,
2991,6.9,0.24,0.33,12.5,0.046,47,153,0.9983,3.28,0.77,9.6,White,6,,,,,,,,
2992,6.9,0.25,0.34,1.3,0.035,27,82,0.99045,3.18,0.44,12.2,White,6,,,,,,,,
2993,6.9,0.19,0.35,1.7,0.036,33,101,0.99315,3.21,0.54,10.8,White,7,,,,,,,,
2994,6.9,0.19,0.35,1.7,0.036,33,101,0.99315,3.21,0.54,10.8,White,7,,,,,,,,
2995,6.9,0.18,0.36,1.3,0.036,40,117,0.9934,3.27,0.95,9.5,White,7,,,,,,,,
2996,6.9,0.18,0.36,1.3,0.036,40,117,0.9934,3.27,0.95,9.5,White,7,,,,,,,,
2997,6.9,0.18,0.36,1.3,0.036,40,117,0.9934,3.27,0.95,9.5,White,7,,,,,,,,
2998,6.9,0.36,0.34,4.2,0.018,57,119,0.9898,3.28,0.36,12.7,White,9,,,,,,,,
2999,6.9,0.12,0.36,2.2,0.037,18,111,0.9919,3.41,0.82,11.9,White,8,,,,,,,,
3000,6.9,0.21,0.28,2.4,0.056,49,159,0.9944,3.02,0.47,8.8,White,8,,,,,,,,
3001,6.9,0.48,0.36,3.5,0.03,31,135,0.9904,3.14,0.38,12.2,White,7,,,,,,,,
3002,6.9,0.19,0.33,1.6,0.043,63,149,0.9925,3.44,0.52,10.8,White,5,,,,,,,,
3003,6.9,0.19,0.33,1.6,0.043,63,149,0.9925,3.44,0.52,10.8,White,5,,,,,,,,
3004,6.9,0.24,0.39,1.3,0.063,18,136,0.9928,3.31,0.48,10.4,White,7,,,,,,,,
3005,6.9,0.21,0.81,1.1,0.137,52,123,0.9932,3.03,0.39,9.2,White,6,,,,,,,,
3006,6.9,0.2,0.36,1.5,0.031,38,147,0.9931,3.35,0.56,11,White,6,,,,,,,,
3007,6.9,0.2,0.28,1.2,0.048,36,159,0.9936,3.19,0.43,9.1,White,6,,,,,,,,
3008,6.9,0.23,0.34,4,0.047,24,128,0.9944,3.2,0.52,9.7,White,6,,,,,,,,
3009,6.9,0.32,0.17,7.6,0.042,69,219,0.9959,3.13,0.4,8.9,White,5,,,,,,,,
3010,6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,White,7,,,,,,,,
3011,6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,White,7,,,,,,,,
3012,6.9,0.18,0.38,6.5,0.039,20,110,0.9943,3.1,0.42,10.5,White,5,,,,,,,,
3013,6.9,0.29,0.16,6.8,0.034,65,212,0.9955,3.08,0.39,9,White,6,,,,,,,,
3014,6.9,0.31,0.34,7.4,0.059,36,174,0.9963,3.46,0.62,11.1,White,7,,,,,,,,
3015,6.9,0.39,0.22,4.3,0.03,10,102,0.993,3,0.87,11.6,White,4,,,,,,,,
3016,6.9,0.41,0.22,4.2,0.031,10,102,0.993,3,0.86,11.6,White,4,,,,,,,,
3017,6.9,0.2,0.4,7.7,0.032,51,176,0.9939,3.22,0.27,11.4,White,5,,,,,,,,
3018,6.9,0.16,0.35,1.3,0.043,21,182,0.9927,3.25,0.62,10.8,White,6,,,,,,,,
3019,6.9,0.32,0.16,1.4,0.051,15,96,0.994,3.22,0.38,9.5,White,4,,,,,,,,
3020,6.9,0.23,0.34,2.7,0.032,24,121,0.9902,3.14,0.38,12.4,White,7,,,,,,,,
3021,6.9,0.27,0.41,1.7,0.047,6,134,0.9929,3.15,0.69,11.4,White,6,,,,,,,,
3022,6.9,0.28,0.41,1.7,0.05,10,136,0.993,3.16,0.71,11.4,White,6,,,,,,,,
3023,6.9,0.28,0.3,1.6,0.047,46,132,0.9918,3.35,0.38,11.1,White,7,,,,,,,,
3024,6.9,0.46,0.2,0.9,0.054,5,126,0.992,3.1,0.42,10.4,White,6,,,,,,,,
3025,6.9,0.38,0.32,8.5,0.044,36,152,0.9932,3.38,0.35,12,White,7,,,,,,,,
3026,6.9,0.19,0.33,1.6,0.039,27,98,0.9898,3.09,0.46,12.3,White,7,,,,,,,,
3027,6.9,0.3,0.33,4.1,0.035,26,155,0.9925,3.25,0.79,12.3,White,8,,,,,,,,
3028,6.9,0.35,0.74,1,0.044,18,132,0.992,3.13,0.55,10.2,White,5,,,,,,,,
3029,6.9,0.23,0.24,14.2,0.053,19,94,0.9982,3.17,0.5,9.6,White,5,,,,,,,,
3030,6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,White,6,,,,,,,,
3031,6.9,0.34,0.74,11.2,0.069,44,150,0.9968,3,0.81,9.2,White,5,,,,,,,,
3032,6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,White,6,,,,,,,,
3033,6.9,0.25,0.24,3.6,0.057,13,85,0.9942,2.99,0.48,9.5,White,4,,,,,,,,
3034,6.9,0.25,0.24,3.6,0.057,13,85,0.9942,2.99,0.48,9.5,White,4,,,,,,,,
3035,6.9,0.21,0.49,1.4,0.041,15,164,0.9927,3.25,0.63,11,White,5,,,,,,,,
3036,6.9,0.3,0.49,7.6,0.057,25,156,0.9962,3.43,0.63,11,White,7,,,,,,,,
3037,6.9,0.24,0.49,1.3,0.032,35,148,0.9932,3.45,0.57,10.7,White,7,,,,,,,,
3038,6.9,0.22,0.49,7,0.063,50,168,0.9957,3.54,0.5,10.3,White,6,,,,,,,,
3039,6.9,0.27,0.49,23.5,0.057,59,235,1.0024,2.98,0.47,8.6,White,5,,,,,,,,
3040,6.9,0.34,0.49,7.3,0.045,61,206,0.9957,3.09,0.4,9,White,6,,,,,,,,
3041,6.9,0.25,0.24,1.8,0.053,6,121,0.993,3.23,0.7,11.4,White,5,,,,,,,,
3042,6.9,0.26,0.49,1.6,0.058,39,166,0.9965,3.65,0.52,9.4,White,4,,,,,,,,
3043,6.9,0.18,0.3,2,0.038,39,190,0.9914,3.32,0.37,12.2,White,6,,,,,,,,
3044,6.9,0.17,0.22,4.6,0.064,55,152,0.9952,3.29,0.37,9.3,White,6,,,,,,,,
3045,6.9,0.16,0.3,9.6,0.057,50,185,0.9978,3.39,0.38,9.6,White,6,,,,,,,,
3046,6.9,0.16,0.3,9.6,0.057,50,185,0.9978,3.39,0.38,9.6,White,6,,,,,,,,
3047,6.9,0.29,0.23,8.6,0.056,56,215,0.9967,3.17,0.44,8.8,White,5,,,,,,,,
3048,6.9,0.29,0.23,8.6,0.056,56,215,0.9967,3.17,0.44,8.8,White,5,,,,,,,,
3049,6.9,0.19,0.28,3,0.054,33,99,0.9924,3.16,0.4,10.8,White,6,,,,,,,,
3050,6.9,0.25,0.27,9.05,0.039,37,128,0.9936,3.27,0.34,11.3,White,8,,,,,,,,
3051,6.9,0.18,0.33,1,0.054,24,164,0.9926,3.42,0.51,10.5,White,5,,,,,,,,
3052,6.9,0.37,0.28,13.8,0.031,34,137,0.9948,3.1,0.37,11.6,White,6,,,,,,,,
3053,6.9,0.19,0.39,8,0.028,22,84,0.994,3.11,0.66,10.8,White,6,,,,,,,,
3054,6.9,0.32,0.15,8.1,0.046,51,180,0.9958,3.13,0.45,8.9,White,5,,,,,,,,
3055,6.9,0.17,0.25,1.6,0.047,34,132,0.9914,3.16,0.48,11.4,White,5,,,,,,,,
3056,6.9,0.26,0.33,12.6,0.051,59,173,0.998,3.39,0.38,9.9,White,5,,,,,,,,
3057,6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2,White,5,,,,,,,,
3058,6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2,White,5,,,,,,,,
3059,6.9,0.21,0.33,1.4,0.056,35,136,0.9938,3.63,0.78,10.3,White,6,,,,,,,,
3060,6.9,0.23,0.33,12.8,0.056,44,169,0.998,3.42,0.42,9.8,White,6,,,,,,,,
3061,6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,White,6,,,,,,,,
3062,6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,White,6,,,,,,,,
3063,6.9,0.44,0.42,8.5,0.048,10,147,0.9974,3.32,0.46,9.5,White,6,,,,,,,,
3064,6.9,0.44,0.42,8.5,0.048,10,147,0.9974,3.32,0.46,9.5,White,6,,,,,,,,
3065,6.9,0.3,0.21,15.7,0.056,49,159,0.99827,3.11,0.48,9,White,5,,,,,,,,
3066,6.9,0.3,0.21,15.7,0.056,49,159,0.99827,3.11,0.48,9,White,5,,,,,,,,
3067,6.9,0.28,0.31,7.2,0.04,47,168,0.9946,3.29,0.57,10.6,White,7,,,,,,,,
3068,6.9,0.44,0.18,11.8,0.051,26,126,0.9975,3.23,0.48,9.1,White,5,,,,,,,,
3069,6.9,0.3,0.21,7.2,0.045,54,190,0.99595,3.22,0.48,9.4,White,5,,,,,,,,
3070,6.9,0.35,0.55,11.95,0.038,22,111,0.99687,3.11,0.29,9.7,White,5,,,,,,,,
3071,6.9,0.35,0.55,11.95,0.038,22,111,0.99687,3.11,0.29,9.7,White,5,,,,,,,,
3072,6.9,0.15,0.28,4.4,0.029,14,107,0.99347,3.24,0.46,10.4,White,8,,,,,,,,
3073,6.9,0.15,0.28,4.4,0.029,14,107,0.99347,3.24,0.46,10.4,White,8,,,,,,,,
3074,6.9,0.3,0.29,1.3,0.053,24,189,0.99362,3.29,0.54,9.9,White,4,,,,,,,,
3075,6.9,0.3,0.3,1.3,0.053,24,186,0.99361,3.29,0.54,9.9,White,4,,,,,,,,
3076,6.9,0.43,0.28,9.4,0.056,29,183,0.99594,3.17,0.43,9.4,White,5,,,,,,,,
3077,6.9,0.43,0.28,9.4,0.056,29,183,0.99594,3.17,0.43,9.4,White,5,,,,,,,,
3078,6.9,0.26,0.31,7,0.039,37,175,0.99376,3.32,0.49,11.4,White,6,,,,,,,,
3079,6.9,0.34,0.36,1.4,0.032,13,145,0.99214,3.07,0.52,9.8,White,5,,,,,,,,
3080,6.9,0.34,0.3,4.7,0.029,34,148,0.99165,3.36,0.49,12.3,White,7,,,,,,,,
3081,6.9,0.32,0.3,1.8,0.036,28,117,0.99269,3.24,0.48,11,White,6,,,,,,,,
3082,6.9,0.32,0.26,2.3,0.03,11,103,0.99106,3.06,0.42,11.1,White,6,,,,,,,,
3083,6.9,0.28,0.22,10,0.052,36,131,0.99696,3.08,0.46,9.6,White,5,,,,,,,,
3084,6.9,0.32,0.26,2.3,0.03,11,103,0.99106,3.06,0.42,11.1,White,6,,,,,,,,
3085,6.9,0.21,0.24,1.8,0.021,17,80,0.98992,3.15,0.46,12.3,White,7,,,,,,,,
3086,6.9,0.13,0.28,13.3,0.05,47,132,0.99655,3.34,0.42,10.1,White,6,,,,,,,,
3087,6.9,0.32,0.27,16,0.034,58,185,0.99938,3.34,0.6,9,White,6,,,,,,,,
3088,6.9,0.4,0.22,5.95,0.081,76,303,0.99705,3.4,0.57,9.4,White,5,,,,,,,,
3089,6.9,0.3,0.25,3.3,0.041,26,124,0.99428,3.18,0.5,9.3,White,6,,,,,,,,
3090,6.9,0.31,0.32,1.2,0.024,20,166,0.99208,3.05,0.54,9.8,White,6,,,,,,,,
3091,6.9,0.31,0.32,1.2,0.024,20,166,0.99208,3.05,0.54,9.8,White,6,,,,,,,,
3092,6.9,0.3,0.25,3.3,0.041,26,124,0.99428,3.18,0.5,9.3,White,6,,,,,,,,
3093,6.9,0.23,0.32,16.4,0.045,62,153,0.9972,3.22,0.42,10.5,White,5,,,,,,,,
3094,6.9,0.615,0.42,12,0.067,24,131,0.99727,3.19,0.34,9.3,White,5,,,,,,,,
3095,6.9,0.615,0.42,12,0.067,24,131,0.99727,3.19,0.34,9.3,White,5,,,,,,,,
3096,6.9,0.16,0.37,1.8,0.034,36,95,0.98952,2.93,0.59,12,White,6,,,,,,,,
3097,6.9,0.4,0.42,6.2,0.066,41,176,0.99552,3.12,0.54,9.4,White,5,,,,,,,,
3098,6.9,0.4,0.43,6.2,0.065,42,178,0.99552,3.11,0.53,9.4,White,5,,,,,,,,
3099,6.9,0.31,0.32,1.6,0.036,34,114,0.99068,3.19,0.45,11.4,White,7,,,,,,,,
